,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
16634,Ozuna,Se Preparó,Odisea,album,0.739,0.821,1,-4.233,0.0852,0.222,9.60E-06,0.311,0.693,171.077,188080,Ozuna,1607796351,6234555,192424,TRUE,TRUE,666201533
16558,Rag'n'Bone Man,Human,Human (Deluxe),album,0.602,0.707,9,-4.097,0.302,0.393,0,0.165,0.554,75.087,200187,RagnBoneManVEVO,1607049062,10625492,220004,TRUE,TRUE,773849349
2107,a-ha,Take on Me,Hunting High and Low,album,0.573,0.902,6,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,a-ha,1602170613,9457948,312688,TRUE,TRUE,1299777688
16652,Sebastian Yatra,Robarte un Beso,VIVES,album,0.742,0.859,10,-4.942,0.0482,0.0824,0,0.359,0.652,95.046,194742,CarlosVivesVEVO,1592141705,4717580,115541,TRUE,TRUE,541381598
8188,Carlos Vives,Robarte un Beso,VIVES,album,0.742,0.859,10,-4.942,0.0482,0.0824,0,0.359,0.652,95.046,194742,CarlosVivesVEVO,1592141249,4717571,115541,TRUE,TRUE,541381598
121,Eminem,Without Me,The Eminem Show,album,0.908,0.669,7,-2.827,0.0738,0.00286,0,0.237,0.662,112.238,290320,EminemVEVO,1590485349,11469490,341006,TRUE,TRUE,1457351902
12481,Calvin Harris,Summer,Motion,album,0.596,0.856,4,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,CalvinHarrisVEVO,1579275326,6122177,158379,TRUE,TRUE,1162962817
7999,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (Deluxe Remastered Version),album,0.392,0.402,0,-9.961,0.0536,0.288,0,0.243,0.228,143.883,354320,Queen Official,1575428757,11351580,618868,TRUE,TRUE,2038872787
14399,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",album,0.664,0.714,7,-6.645,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,197933,MikePosnerVEVO,1563356710,8005631,230544,TRUE,TRUE,1649785651
14404,Mike Posner,I Took A Pill In Ibiza,"At Night, Alone.",album,0.637,0.318,10,-10.07,0.0716,0.622,1.58E-06,0.125,0.383,74.11,280800,MikePosnerVEVO,1563356710,8005631,230544,TRUE,TRUE,73572018
14046,Bruno Mars,24K Magic,24K Magic,album,0.818,0.803,1,-4.282,0.0797,0.034,0,0.153,0.632,106.97,225983,Bruno Mars,1560261356,7995643,241742,TRUE,TRUE,1188857393
8187,Carlos Vives,La Bicicleta,VIVES,album,0.745,0.944,0,-3.959,0.134,0.21,1.45E-06,0.333,0.951,179.991,229510,CarlosVivesVEVO,1552515378,4363949,168227,TRUE,TRUE,590226732
177,Nicky Jam,Hasta el Amanecer,Fénix,album,0.832,0.608,6,-6.042,0.0385,0.282,0,0.0761,0.589,94.013,198707,NickyJamTV,1546036758,4733493,168819,TRUE,TRUE,479847676
20309,CoComelon,Old MacDonald,"CoComelon Kids Hits, Vol. 1",album,0.704,0.479,1,-12.362,0.0348,0.292,1.14E-06,0.0419,0.936,199.841,147147,Cocomelon - Nursery Rhymes,1545924229,5397846,0,TRUE,TRUE,27938205
12488,Calvin Harris,How Deep Is Your Love,How Deep Is Your Love,single,0.738,0.868,11,-4.373,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640,CalvinHarrisVEVO,1540751624,5685898,129238,TRUE,TRUE,933065966
8939,PSY,Gentleman,Tik Tock Hits 2020,compilation,0.882,0.736,3,-2.892,0.116,0.00222,0,0.0515,0.582,125.995,194547,officialpsy,1539136154,8084738,977340,FALSE,FALSE,98354748
18000,BLACKPINK,BOOMBAYAH,SQUARE ONE,single,0.661,0.836,5,-3.164,0.059,0.00268,0,0.497,0.396,124.952,240793,BLACKPINK,1532197552,15390062,1106942,TRUE,TRUE,414173416
14157,Ellie Goulding,Burn,Halcyon Nights,album,0.555,0.772,1,-5.007,0.0523,0.315,0,0.105,0.346,86.921,231213,EllieGouldingVEVO,1528479165,5900497,184730,TRUE,TRUE,636434575
18068,Cardi B,I Like It,Invasion of Privacy,album,0.816,0.726,5,-3.998,0.129,0.099,0,0.372,0.65,136.048,253390,Cardi B,1524947139,10304839,315894,TRUE,TRUE,1456860581
13023,J Balvin,I Like It,Invasion of Privacy,album,0.816,0.726,5,-3.998,0.129,0.099,0,0.372,0.65,136.048,253390,Cardi B,1524946021,10304827,315894,TRUE,TRUE,1456860581
110,P!nk,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,album,0.778,0.547,2,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,PinkVEVO,1518313784,6420621,166423,TRUE,TRUE,995490565
17289,Shawn Mendes,Stitches,Handwritten,album,0.752,0.754,1,-6.684,0.0615,0.0151,0,0.0486,0.755,149.789,206880,ShawnMendesVEVO,1515227230,11151088,422762,TRUE,TRUE,1534955467
13460,Sam Smith,I'm Not The Only One,In The Lonely Hour,album,0.677,0.485,5,-5.795,0.0361,0.529,2.04E-05,0.0766,0.493,82.001,239317,SamSmithVEVO,1509259073,6256519,137631,TRUE,TRUE,1446878711
13719,Carly Rae Jepsen,Call Me Maybe,Kiss (Deluxe),album,0.783,0.58,7,-6.548,0.0408,0.0114,2.28E-06,0.108,0.66,120.021,193400,CarlyRaeJepsenVEVO,1507835523,8531656,634786,TRUE,TRUE,971751557
16048,James Arthur,Say You Won't Let Go,Back from the Edge,album,0.358,0.557,10,-7.398,0.059,0.695,0,0.0902,0.494,85.043,211467,JamesAVEVO,1506216265,8381159,177984,TRUE,TRUE,2229658373
9738,Wisin,Escápate Conmigo (feat. Ozuna),Victory,album,0.744,0.859,11,-3.166,0.0795,0.0256,6.27E-05,0.0881,0.787,91.977,232787,wisinofficalVEVO,1497814403,4133938,94433,TRUE,TRUE,717624784
17446,Swae Lee,Unforgettable,Jungle Rules,album,0.726,0.769,6,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,FrenchMontanaVEVO,1497265160,7282658,160417,TRUE,TRUE,1595733286
12539,French Montana,Unforgettable,Jungle Rules,album,0.726,0.769,6,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,FrenchMontanaVEVO,1497263567,7282622,160415,TRUE,TRUE,1595733286
17939,Post Malone,Congratulations,Stoney (Deluxe),album,0.63,0.804,6,-4.183,0.0363,0.215,0,0.253,0.492,123.146,220293,PostMaloneVEVO,1490857046,9065248,266784,TRUE,TRUE,1685298151
18046,Camila Cabello,Señorita,Shawn Mendes (Deluxe),album,0.759,0.548,9,-6.049,0.029,0.0392,0,0.0828,0.749,116.967,190800,ShawnMendesVEVO,1487650910,19846122,640320,TRUE,TRUE,2336219850
17288,Shawn Mendes,Señorita,Shawn Mendes (Deluxe),album,0.759,0.548,9,-6.049,0.029,0.0392,0,0.0828,0.749,116.967,190800,ShawnMendesVEVO,1487649395,19846114,640320,TRUE,TRUE,2336219850
60,Linkin Park,In the End,Hybrid Theory (Bonus Edition),album,0.556,0.864,3,-5.87,0.0584,0.00958,0,0.209,0.4,105.143,216880,Linkin Park,1487186392,10183387,409471,TRUE,TRUE,1444841705
16707,Tanishk Bagchi,Vaaste,Vaaste,single,0.444,0.479,5,-5.586,0.0436,0.454,0,0.095,0.315,89.892,196044,T-Series,1484846091,12472906,349875,TRUE,TRUE,73643266
12198,Gente De Zona,La Gozadera (feat. Marc Anthony),Visualízate,album,0.616,0.989,9,-1.698,0.0483,0.166,0,0.172,0.902,95.036,203160,GenteDeZonaVEVO,1482721793,3734972,160233,TRUE,TRUE,517014834
11420,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,album,0.446,0.952,6,-5.321,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,GunsNRosesVEVO,1479702797,7392749,231100,TRUE,TRUE,1397611294
13505,Drake,God's Plan,Scorpion,album,0.754,0.449,7,-9.211,0.109,0.0332,8.29E-05,0.552,0.357,77.169,198973,DrakeVEVO,1467723572,15244903,599109,TRUE,TRUE,2102889031
13036,Katy Perry,Last Friday Night (T.G.I.F.),Teenage Dream,album,0.652,0.812,3,-3.797,0.0409,0.00125,3.01E-05,0.667,0.72,126.023,230733,KatyPerryVEVO,1454602433,6701586,425561,TRUE,TRUE,755406330
11969,Arctic Monkeys,Do I Wanna Know?,AM,album,0.548,0.532,5,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,Official Arctic Monkeys,1449470227,8739290,161768,TRUE,TRUE,1589532270
10426,Descemer Bueno,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),FINAL (Vol.1),album,0.689,0.808,0,-3.28,0.0572,0.0721,0,0.241,0.674,91.012,207680,EnriqueIglesiasVEVO,1447990652,6354608,165760,TRUE,TRUE,622083603
741,Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),FINAL (Vol.1),album,0.689,0.808,0,-3.28,0.0572,0.0721,0,0.241,0.674,91.012,207680,EnriqueIglesiasVEVO,1447988752,6354591,165760,TRUE,TRUE,622083603
15129,Super Simple Songs,Five Little Ducks,Baby Shark & More Kids Songs,album,0.956,0.34,6,-10.195,0.0487,0.0614,0,0.0596,0.593,116.006,152224,Super Simple Songs - Kids Songs,1447812934,3463666,0,TRUE,TRUE,36270807
14579,Charlie Puth,Attention,Voicenotes,album,0.775,0.613,3,-4.586,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787,Charlie Puth,1435380634,10238525,239190,TRUE,TRUE,1453272135
14037,Imagine Dragons,Radioactive,Night Visions,album,0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,ImagineDragonsVEVO,1426556409,9256200,340807,TRUE,TRUE,1470259042
11989,Arcángel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),single,0.815,0.514,6,-9.446,0.361,0.54,0,0.611,0.623,120.054,264000,Hear This Music,1418634060,7031561,243371,TRUE,TRUE,291644423
15564,Natti Natasha,No Me Acuerdo,Valiente,album,0.837,0.784,7,-4.531,0.101,0.175,0,0.0897,0.748,94.036,217653,ThaliaVEVO,1415480317,4772686,248369,TRUE,TRUE,335497360
2897,Thalia,No Me Acuerdo,Valiente,album,0.837,0.784,7,-4.531,0.101,0.175,0,0.0897,0.748,94.036,217653,ThaliaVEVO,1415479336,4772666,248369,TRUE,TRUE,335497360
1903,Rahat Fateh Ali Khan,Zaroori Tha,Back 2 Love,album,0.523,0.674,8,-4.832,0.0328,0.771,0,0.139,0.239,114.058,342024,RahatFAKhanVEVO,1415111816,7806599,332678,TRUE,TRUE,22695535
14359,Bradley Cooper,Shallow,A Star Is Born Soundtrack,album,0.572,0.385,7,-6.362,0.0308,0.371,0,0.231,0.323,95.799,215733,LadyGagaVEVO,1410152179,7651913,194743,TRUE,TRUE,2004338878
13490,Lady Gaga,Shallow,A Star Is Born Soundtrack,album,0.572,0.385,7,-6.362,0.0308,0.371,0,0.231,0.323,95.799,215733,LadyGagaVEVO,1410151988,7651912,194743,TRUE,TRUE,2004338878
14569,One Direction,What Makes You Beautiful,Up All Night,album,0.726,0.787,4,-2.494,0.0737,0.009,0,0.0596,0.888,124.99,199987,OneDirectionVEVO,1409822854,11089585,1156151,TRUE,TRUE,859532201
13037,Katy Perry,Firework,Teenage Dream,album,0.638,0.832,8,-5.039,0.049,0.141,0,0.113,0.648,124.071,227893,KatyPerryVEVO,1406704456,6231519,445941,TRUE,TRUE,777626685
191,Pitbull,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),album,0.581,0.963,11,-4.087,0.0981,0.0295,0,0.139,0.788,129.992,204160,PitbullVEVO,1405539965,5671596,158456,TRUE,TRUE,1120973873
13054,Tyga,Taste (feat. Offset),Legendary,album,0.866,0.613,0,-6.385,0.151,0.0293,0,0.104,0.359,98.001,229210,TygaVEVO,1404098315,7268318,133661,TRUE,TRUE,1190427652
15973,KAROL G,Tusa,KG0516,album,0.799,0.701,2,-3.272,0.282,0.309,7.36E-05,0.0514,0.607,100.946,201920,KarolGVEVO,1403774645,10694171,475791,TRUE,TRUE,1311745832
13514,Nicki Minaj,Tusa,KG0516,album,0.799,0.701,2,-3.272,0.282,0.309,7.36E-05,0.0514,0.607,100.946,201920,KarolGVEVO,1403774448,10694165,475791,TRUE,TRUE,1311745832
13462,Sam Smith,Too Good At Goodbyes,The Thrill Of It All (Special Edition),album,0.681,0.372,5,-8.237,0.0432,0.64,0,0.169,0.476,91.873,201000,SamSmithVEVO,1396618983,6834635,133642,TRUE,TRUE,1646495621
171,Nicky Jam,El Perdón (with Enrique Iglesias),Fénix,album,0.628,0.69,8,-5.83,0.0511,0.443,0,0.113,0.66,179.908,205907,NickyJamTV,1381668642,4089045,96876,TRUE,TRUE,765561212
10782,Ha*Ash,Lo Aprendí de Ti - HA-ASH Primera Fila - Hecho Realidad [En Vivo],HA-ASH Primera Fila - Hecho Realidad,album,0.55,0.581,2,-5.94,0.0342,0.645,0,0.756,0.257,133.924,197800,HaAshVEVO,1381085516,3899857,74814,TRUE,TRUE,206376732
19557,6ix9ine,BEBE,DUMMY BOY,album,0.635,0.902,0,-3.559,0.109,0.172,0,0.125,0.285,102.062,217822,6ix9ineVEVO,1368074181,8186370,425397,TRUE,TRUE,520701154
14633,Prince Royce,Darte un Beso,Soy el Mismo,album,0.757,0.711,1,-4.643,0.0349,0.36,0,0.121,0.817,139.962,206933,PrinceRoyceVEVO,1365872178,4708697,154216,TRUE,TRUE,301916063
354,Beyoncé,Halo,I AM...SASHA FIERCE,album,0.508,0.72,11,-5.908,0.0628,0.272,0,0.0563,0.472,79.983,261640,BeyoncéVEVO,1357273902,6931695,203892,TRUE,TRUE,1257746758
15658,Lukas Graham,7 Years,Lukas Graham,album,0.765,0.473,10,-5.829,0.0514,0.287,0,0.391,0.34,119.992,237300,Lukas Graham,1357044606,9575882,318116,TRUE,TRUE,1512274920
14090,Twenty One Pilots,Ride,Blurryface,album,0.645,0.713,6,-5.355,0.0393,0.00835,0,0.113,0.566,74.989,214507,twenty one pilots,1355366324,10358018,314581,TRUE,TRUE,1406987627
769,Whitney Houston,I Will Always Love You,The Bodyguard - Original Soundtrack Album,album,0.332,0.214,4,-12.518,0.0349,0.845,5.62E-06,0.0839,0.11,67.531,271093,whitneyhoustonVEVO,1354367310,8399842,303714,TRUE,TRUE,541717370
9126,Rick Astley,Never Gonna Give You Up,Whenever You Need Somebody,album,0.721,0.939,8,-11.823,0.0376,0.115,3.79E-05,0.108,0.914,113.309,213573,Rick Astley,1349692359,15938795,2240868,TRUE,TRUE,643466661
8307,The Cranberries,Zombie,No Need To Argue (The Complete Sessions 1994-1995),album,0.309,0.649,7,-8.994,0.035,0.0158,0.00591,0.367,0.312,166.915,306440,TheCranberriesVEVO,1320846701,7008064,311297,TRUE,TRUE,858814062
1347,Nelly,Dilemma,Nellyville,album,0.727,0.552,2,-8.074,0.14,0.227,0.000164,0.198,0.607,168.189,289160,NellyVEVO,1316803202,7185662,169910,TRUE,TRUE,653423069
12080,Steve Aoki,MIC Drop (Steve Aoki Remix) - Full Length Edition,Love Yourself 結 'Answer',album,0.606,0.85,11,-3.952,0.183,0.0114,1.01E-06,0.206,0.542,170.01,307676,HYBE LABELS,1300861371,19663558,3109122,TRUE,TRUE,268319144
100,Michael Jackson,Billie Jean,Thriller,album,0.932,0.457,11,-9.62,0.0541,0.0173,0.0436,0.0414,0.884,117.002,294227,michaeljacksonVEVO,1300732161,9523245,508425,TRUE,TRUE,1302677366
16675,Alan Walker,Alone,Different World,album,0.673,0.914,10,-3.962,0.0496,0.229,0.000478,0.186,0.183,97.021,160427,Alan Walker,1300029416,11041124,415033,TRUE,TRUE,609488169
18662,Christian Nodal,Adiós Amor,Me Dejé Llevar,album,0.433,0.431,2,-6.422,0.0367,0.169,0,0.307,0.722,177.732,199320,ChristianNodalVEVO,1299486915,4194854,120857,TRUE,TRUE,472610393
18171,Jubin Nautiyal,Lut Gaye,Mumbai Saga,single,0.638,0.785,10,-2.612,0.044,0.185,0,0.245,0.515,91.101,228031,T-Series,1285535009,10481546,340080,TRUE,TRUE,115195304
1302,Ricky Martin,La Mordidita (feat. Yotuel),A Quien Quiera Escuchar (Deluxe Edition),album,0.725,0.903,0,-2.955,0.0658,0.0344,0,0.183,0.946,142.006,211680,RickyMartinVEVO,1279411717,2579122,69147,TRUE,TRUE,260354764
12453,Ed Sheeran,Photograph,x (Wembley Edition),album,0.614,0.379,4,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,Ed Sheeran,1265617910,6645829,170389,TRUE,TRUE,2067689483
256,Sia,Elastic Heart,1000 Forms Of Fear (Deluxe Version),album,0.421,0.791,9,-4.998,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,257200,SiaVEVO,1261263786,5191365,295936,TRUE,TRUE,733035056
19229,Jhayco,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,album,0.731,0.573,4,-10.059,0.0544,0.401,5.22E-05,0.113,0.145,109.928,205090,Bad Bunny,1252297875,8493862,264925,TRUE,TRUE,1620182750
17998,BLACKPINK,As If It's Your Last,As If It's Your Last,single,0.786,0.852,8,-2.687,0.0813,0.0687,0,0.0759,0.455,125.036,213264,BLACKPINK,1246371120,12653119,1655545,TRUE,TRUE,435656437
13540,Ariana Grande,7 rings,"thank u, next",album,0.778,0.317,1,-10.732,0.334,0.592,0,0.0881,0.327,140.048,178627,ArianaGrandeVevo,1241561447,15332167,730134,TRUE,TRUE,1895706370
746,Enrique Iglesias,El Perdedor,SEX AND LOVE (Deluxe),album,0.487,0.478,8,-5.91,0.0536,0.704,0,0.121,0.288,137.799,191427,EnriqueIglesiasVEVO,1238514121,4098178,99609,TRUE,TRUE,168383371
14039,Bruno Mars,When I Was Your Man,Unorthodox Jukebox,album,0.612,0.28,0,-8.648,0.0434,0.932,0,0.088,0.387,72.795,213827,Bruno Mars,1237507463,6771190,193121,TRUE,TRUE,1439566947
13591,Skrillex,Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,album,0.432,0.781,4,-4.038,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,250286,Jack Ü,1234561356,6065712,308622,TRUE,TRUE,1006796172
10638,Diplo,Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,album,0.432,0.781,4,-4.038,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,250286,Jack Ü,1234561238,6065708,308622,TRUE,TRUE,1006796172
649,Dr. Dre,Still D.R.E.,2001,album,0.816,0.775,11,-3.323,0.234,0.16,0.00031,0.0543,0.527,93.431,270587,DrDreVEVO,1233860763,9629569,294499,TRUE,TRUE,1085977338
509,System Of A Down,Chop Suey!,Toxicity,album,0.417,0.934,7,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,systemofadownVEVO,1232003777,7083485,329548,TRUE,TRUE,949503301
12564,Neha Kakkar,"Dilbar (From ""Satyameva Jayate"")","Dilbar (From ""Satyameva Jayate"")",single,0.725,0.912,9,-3.665,0.0851,0.155,7.68E-05,0.107,0.674,104.054,184433,T-Series,1226957185,5169453,185316,TRUE,TRUE,74982321
18574,Billie Eilish,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",album,0.701,0.425,7,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,194088,BillieEilishVEVO,1224659786,17920724,827432,TRUE,TRUE,2203014126
81,AC/DC,Thunderstruck,The Razors Edge,album,0.502,0.89,4,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880,acdcVEVO,1224226060,5989128,153047,TRUE,TRUE,1088388556
16819,Felix Jaehn,Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U: The Remixes,album,0.774,0.682,4,-6.108,0.0299,0.19,4.62E-05,0.151,0.616,118.014,181933,Ultra Records,1221725915,7149155,198989,TRUE,TRUE,1400372645
641,Bon Jovi,It's My Life,Crush,album,0.551,0.913,0,-4.063,0.0466,0.0263,1.35E-05,0.347,0.544,119.992,224493,BonJoviVEVO,1215486930,6590921,184288,TRUE,TRUE,633798307
153,Shakira,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",album,0.778,0.824,10,-5.892,0.0707,0.284,0,0.405,0.758,100.024,218093,shakiraVEVO,1214508056,6540184,223326,TRUE,TRUE,1164605089
31,Metallica,Nothing Else Matters (Remastered),Metallica (Remastered),album,0.547,0.394,4,-9.793,0.0262,0.0522,6.40E-06,0.0795,0.17,142.37,388733,Metallica,1209806093,5127599,135946,TRUE,TRUE,
15388,DJ Snake,Let Me Love You,Encore,album,0.649,0.716,8,-5.371,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,205947,DJSnakeVEVO,1207876791,8796173,188660,TRUE,TRUE,1724608032
16240,Zara Larsson,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),album,0.715,0.605,0,-5.128,0.0428,0.239,1.41E-05,0.189,0.454,122.956,212733,Clean Bandit,1207659517,7387813,187852,TRUE,TRUE,1220003456
15528,Clean Bandit,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),album,0.715,0.605,0,-5.128,0.0428,0.239,1.41E-05,0.189,0.454,122.956,212733,Clean Bandit,1207659517,7387812,187852,TRUE,TRUE,1220003456
17981,Myke Towers,Si Se Da - Remix,Si Se da Remix,single,0.817,0.672,11,-5.612,0.299,0.441,0,0.13,0.774,93.999,332240,Myke Towers,1202919318,3283940,54002,FALSE,TRUE,396374422
11990,Arcángel,Si Se Da - Remix,Si Se da Remix,single,0.817,0.672,11,-5.612,0.299,0.441,0,0.13,0.774,93.999,332240,Myke Towers,1202918104,3283924,54002,FALSE,TRUE,396374422
402,Farruko,Si Se Da - Remix,Si Se da Remix,single,0.817,0.672,11,-5.612,0.299,0.441,0,0.13,0.774,93.999,332240,Myke Towers,1202913849,3283909,54002,FALSE,TRUE,396374422
15401,Migos,Bad and Boujee (feat. Lil Uzi Vert),Culture,album,0.926,0.666,11,-5.314,0.244,0.0611,0,0.123,0.168,127.079,343150,Migos ATL,1189718607,7307104,253621,FALSE,FALSE,847911334
1157,Backstreet Boys,I Want It That Way,Millennium,album,0.689,0.694,6,-5.83,0.027,0.257,0,0.148,0.482,99.039,213307,BackstreetBoysVEVO,1188156305,6543984,262818,TRUE,TRUE,1080660101
17999,BLACKPINK,How You Like That,THE ALBUM,album,0.812,0.761,11,-5.222,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956,BLACKPINK,1182611467,24290306,5130725,TRUE,TRUE,733213843
2566,Coolio,Gangsta's Paradise,Gangsta's Paradise,album,0.647,0.514,8,-10.05,0.0593,0.0655,0,0.398,0.386,79.975,240693,Tommy Boy,1172798473,10144160,323685,TRUE,TRUE,725102
1174,Los Ángeles Azules,Mis Sentimientos,Cómo Te Voy A Olvidar ¡Edición De Súper Lujo!,album,0.749,0.7,0,-4.717,0.0314,0.223,0.000218,0.0716,0.836,92.991,216987,LosAngelesAzulesVEVO,1172425343,1943053,68936,TRUE,TRUE,171195492
19258,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),Homerun,album,0.566,0.531,6,-6.635,0.0716,0.192,0,0.179,0.367,118.96,227518,Paulo Londra,1170986962,6376292,250383,TRUE,TRUE,469356295
17406,Lenny Tavárez,Nena Maldición (feat. Lenny Tavárez),Homerun,album,0.566,0.531,6,-6.635,0.0716,0.192,0,0.179,0.367,118.96,227518,Paulo Londra,1170986664,6376286,250383,TRUE,TRUE,469356295
17285,Shawn Mendes,There's Nothing Holdin' Me Back,Illuminate (Deluxe),album,0.866,0.813,11,-4.063,0.0554,0.38,0,0.0779,0.969,121.998,199440,ShawnMendesVEVO,1168946145,8771309,209203,TRUE,TRUE,1546722489
2941,Guru Randhawa,"High Rated Gabru (From ""Nawabzaade"")","High Rated Gabru (From ""Nawabzaade"")",single,0.685,0.841,2,-2.932,0.0942,0.118,0,0.26,0.59,97.929,179099,T-Series,1164662248,6095625,420932,TRUE,TRUE,24531854
12462,Miley Cyrus,Wrecking Ball,Bangerz (Deluxe Version),album,0.53,0.422,5,-6.262,0.0342,0.407,0,0.107,0.349,119.964,221360,MileyCyrusVEVO,1163647739,6871536,1090717,TRUE,TRUE,691252064
13461,Sam Smith,Stay With Me,In The Lonely Hour,album,0.418,0.42,0,-6.444,0.0414,0.588,6.39E-05,0.11,0.184,84.094,172724,SamSmithVEVO,1163047373,5390380,127141,TRUE,TRUE,1682210631
19264,Paulo Londra,Adan y Eva,Homerun,album,0.767,0.709,1,-4.47,0.336,0.323,0,0.0745,0.72,171.993,256972,Paulo Londra,1160512511,7074720,279877,TRUE,TRUE,791319849
18780,ZAYN,PILLOWTALK,Mind Of Mine (Deluxe Edition),album,0.584,0.7,11,-4.275,0.0456,0.117,0,0.0939,0.438,124.944,202747,ZaynVEVO,1148522874,8578551,471831,TRUE,TRUE,1129292536
2675,Cyndi Lauper,Girls Just Want to Have Fun,She's So Unusual,album,0.71,0.799,6,-4.897,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,CyndiLauperVEVO,1148359245,5607874,169115,TRUE,TRUE,807461121
15394,DJ Snake,Turn Down for What,Turn Down for What,single,0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,DJSnakeVEVO,1144905841,10125760,400600,TRUE,TRUE,486837929
2307,Lil Jon,Turn Down for What,Turn Down for What,single,0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,DJSnakeVEVO,1144903863,10125701,400601,TRUE,TRUE,486837929
818,Marc Anthony,Vivir Mi Vida,3,album,0.656,0.877,0,-3.231,0.0342,0.345,0,0.349,0.894,105.018,252347,marcanthonyVEVO,1140008796,3177897,87952,TRUE,TRUE,491272985
10851,Evanescence,Bring Me To Life,Fallen,album,0.331,0.943,4,-3.188,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,235893,EvanescenceVEVO,1138778389,8394523,269265,TRUE,TRUE,749278645
9577,Romeo Santos,Eres Mía,"Fórmula, Vol. 2 (Deluxe Edition)",album,0.843,0.729,6,-3.634,0.0374,0.401,1.20E-06,0.206,0.903,123.046,250640,RomeoSantosVEVO,1121560149,3402544,69132,TRUE,TRUE,393872876
